Record_ID,Fiscal_Quarter,Department,Expense_Category,Budget_Allocated,Budget_Utilized,Monthly_Expense,Revenue_Forecast,Actual_Revenue,Budget_Variance,Revenue_Variance,Expense_Growth_Rate,Seasonal_Index,Spending_Volatility,Rolling_Expense_Mean,Rolling_Revenue_Mean,Inflation_Rate,Market_Index,Allocation_Efficiency,Budget_Status
2924,Q1,R&D,Training,145996.61,87390.1,17658.21,228268.89,163728.26,5807.77,1853.26,8.82,0.92,0.243,7167.21,81047.69,4.05,125.04,91.67,Efficient
2925,Q2,Sales,Training,215430.04,47886.67,16947.29,231675.33,130424.45,-18228.89,15181.37,9.51,1.05,0.09,14084.46,99086.21,4.2,116.31,79.37,Inefficient
2926,Q2,IT,Training,213425.46,97359.07,10079.78,192441.41,133578.23,-16849.63,18875.17,-4.17,1.12,0.078,6340.15,239129.87,3.29,106.42,84.33,Inefficient
2927,Q4,HR,Salaries,233198.4,82255.23,15417.25,289168.44,189748.45,-6926.26,11141.18,-0.02,0.8,0.254,10344.41,169358.41,4.62,100.36,75.09,Efficient
2928,Q2,Marketing,Operations,109570.0,144115.86,7894.14,272522.54,133015.85,-3327.1,-827.48,-4.85,1.03,0.298,6154.52,153954.01,6.15,120.87,71.69,Moderate
2929,Q2,Logistics,Operations,239959.87,84722.14,3944.56,290255.16,206929.4,-2802.37,22904.76,6.36,1.0,0.313,10543.94,162816.74,3.24,119.58,77.37,Efficient
2930,Q4,Marketing,Training,80333.39,193822.02,14491.52,159422.96,287627.27,7075.49,3193.95,5.23,1.23,0.408,6748.43,174317.45,2.7,124.64,92.94,Moderate
2931,Q2,Logistics,Infrastructure,66393.76,92067.27,14029.53,271890.13,74264.69,-19971.8,-1072.67,3.47,1.22,0.376,5418.39,98331.3,5.75,129.4,91.56,Moderate
2932,Q3,IT,Training,136323.1,182858.8,16627.7,245461.18,102965.77,18364.2,17838.68,5.37,1.25,0.106,10846.55,179408.61,5.47,98.92,76.6,Inefficient
2933,Q1,HR,Salaries,215664.59,157801.83,13473.81,148193.77,105299.2,-13020.5,-15768.83,3.07,1.22,0.368,12380.02,221817.97,6.15,104.26,71.76,Inefficient
2934,Q1,Finance,Technology,144684.23,237318.72,5667.16,94516.45,165590.82,-10054.73,-17106.08,-1.42,1.19,0.321,10711.44,175309.7,5.76,107.03,93.19,Moderate
2935,Q1,Finance,Salaries,215857.34,239980.69,17503.76,227002.89,74319.21,16225.09,14127.12,6.32,1.23,0.381,7289.92,230118.1,4.1,113.82,87.39,Efficient
2936,Q1,Finance,Infrastructure,195937.36,214557.59,13663.3,101384.03,172442.35,-19780.34,18528.54,6.75,0.89,0.387,6006.61,103499.14,2.78,96.86,72.5,Efficient
2937,Q4,Logistics,Training,91885.68,193196.76,16729.36,137568.44,274008.07,19652.24,-21361.26,7.81,0.97,0.188,6642.77,220400.68,5.57,104.65,89.91,Efficient
2938,Q1,Logistics,Operations,239776.32,120359.0,16159.82,185083.85,67601.92,-18561.71,13204.31,9.31,1.14,0.155,14452.48,192644.43,6.39,122.8,84.55,Inefficient
2939,Q1,Marketing,Maintenance,62156.23,191888.96,8063.7,226372.98,147111.25,-15178.18,-3776.91,6.21,1.26,0.271,5206.39,182624.24,2.76,96.69,73.86,Moderate
2940,Q1,HR,Training,229655.94,231551.73,4267.4,283032.36,236201.1,-10395.73,10186.34,-4.18,1.13,0.169,16223.11,180091.47,4.59,123.63,70.6,Moderate
2941,Q1,R&D,Infrastructure,110888.69,49558.63,6000.57,206445.21,99761.26,-2451.13,-18251.53,-4.69,0.9,0.19,15921.16,100220.83,3.64,101.46,93.52,Efficient
2942,Q3,Logistics,Operations,150029.62,149893.37,4578.66,224425.01,82450.78,738.06,23650.64,6.1,1.27,0.078,16446.1,189130.22,4.6,105.68,77.97,Efficient
2943,Q1,HR,Salaries,134470.37,87509.67,7138.01,141303.19,206925.17,-15811.26,19064.01,-4.16,1.18,0.447,16423.69,147792.63,2.16,120.13,85.33,Moderate
2944,Q3,Marketing,Technology,84366.91,153785.88,10812.05,228077.3,67238.95,-17053.04,-4701.37,-0.26,1.16,0.174,13677.7,90753.64,3.77,121.76,74.18,Efficient
2945,Q4,Logistics,Technology,121629.37,135957.18,18415.78,170691.73,245398.36,-18725.64,19667.94,-2.96,1.18,0.362,16016.6,114893.54,4.42,102.38,89.0,Inefficient
2946,Q2,Finance,Training,88586.89,157274.87,17824.32,267094.17,80041.87,-9729.97,19746.29,9.53,1.13,0.447,14494.29,155238.25,2.75,109.19,71.52,Moderate
2947,Q1,Finance,Salaries,90777.3,152437.63,15216.2,160263.62,182979.71,16861.32,-1937.35,-0.25,0.81,0.438,8901.57,248806.28,4.04,103.47,93.42,Inefficient
2948,Q2,IT,Maintenance,87411.37,232220.87,3409.91,177702.56,231528.73,-4406.3,22344.28,-4.17,0.93,0.304,14816.65,153213.23,2.88,112.97,85.87,Inefficient
2949,Q2,Sales,Maintenance,147803.48,152676.29,8803.62,169495.18,119452.47,10560.3,23842.86,9.24,1.28,0.265,13002.49,105462.32,3.08,117.83,72.79,Inefficient
2950,Q4,Operations,Infrastructure,209586.27,210015.26,14599.92,256558.25,88296.54,-12392.47,-14139.36,4.13,0.94,0.174,5357.37,233290.62,6.89,104.45,85.56,Moderate
2951,Q2,R&D,Technology,163794.01,107364.96,5193.49,289350.82,104515.12,-17412.83,-21666.67,-4.46,1.19,0.395,15222.67,85990.4,5.01,111.18,81.73,Efficient
2952,Q3,Sales,Salaries,228641.32,130429.63,16618.49,145273.55,257303.8,2171.19,-8442.51,7.5,1.01,0.185,16320.86,101543.56,3.95,113.75,77.66,Inefficient
2953,Q2,Logistics,Training,177308.9,136730.63,18547.75,179256.42,223800.57,12883.7,-558.24,-2.71,1.25,0.093,11727.14,160533.22,4.61,109.66,88.86,Inefficient
2954,Q2,HR,Operations,187868.02,99351.97,9019.78,232363.04,109572.06,15938.4,-20366.18,7.04,1.08,0.168,11331.35,95772.38,3.92,112.99,92.68,Inefficient
2955,Q2,Logistics,Training,183521.45,119059.1,14999.33,275937.77,226127.18,1848.18,-17967.02,4.04,1.12,0.176,10554.51,177169.57,5.01,100.04,73.28,Inefficient
2956,Q1,HR,Training,139891.84,161710.05,5519.47,183551.16,224439.09,-8238.71,23584.96,-2.34,0.92,0.337,14344.85,106820.41,2.0,96.42,77.67,Efficient
2957,Q1,HR,Salaries,187867.76,158136.61,14743.88,95045.51,289488.15,-15619.53,11865.03,6.29,0.83,0.118,7800.9,190645.77,3.18,97.21,74.47,Moderate
2958,Q3,Sales,Technology,63941.55,169104.89,3364.74,154794.42,153100.11,6712.91,18746.9,1.82,1.18,0.177,15061.15,100002.92,6.94,129.05,82.72,Efficient
2959,Q3,Operations,Salaries,221970.29,113604.49,5563.12,196583.23,259592.04,-8782.53,23557.73,4.57,0.83,0.081,8800.46,217717.73,2.56,97.59,70.11,Inefficient
2960,Q1,IT,Operations,205562.43,106587.14,15067.98,166030.66,165449.6,13758.5,-6092.78,8.04,1.16,0.389,8399.46,204751.1,2.39,108.51,89.45,Efficient
2961,Q3,Sales,Salaries,99045.99,164265.49,15101.45,112907.82,266996.05,4204.84,9393.2,-1.1,1.08,0.34,15519.33,237318.54,4.47,122.71,71.18,Inefficient
2962,Q1,Operations,Infrastructure,203606.49,70908.04,13899.77,78507.58,85610.11,14355.14,-15798.9,0.49,1.21,0.225,7266.88,91631.04,3.45,124.77,75.23,Inefficient
2963,Q4,Finance,Training,52528.52,94341.15,11115.19,228103.99,104445.34,2666.12,2583.36,9.96,0.9,0.222,16212.75,174400.49,4.67,104.4,93.79,Moderate
2964,Q2,Finance,Technology,93449.31,53214.91,14473.44,298329.55,256239.73,10869.69,-14506.08,2.62,1.07,0.117,17712.25,200505.11,6.8,117.4,92.9,Moderate
2965,Q2,HR,Maintenance,63027.45,59159.12,16154.61,281417.53,249342.57,-8227.79,-16978.45,3.38,1.11,0.204,9158.36,233452.96,2.63,120.34,87.3,Inefficient
2966,Q3,Marketing,Operations,206045.38,92459.74,19430.19,227152.31,133722.6,122.35,-20077.82,-0.72,0.84,0.413,17062.36,161949.17,4.2,127.06,90.03,Moderate
2967,Q1,Logistics,Maintenance,201174.83,48808.21,18106.9,263551.86,199279.62,-19223.75,3986.83,1.24,1.17,0.105,12363.39,241723.67,5.79,126.12,85.57,Inefficient
2968,Q1,Logistics,Training,212727.2,92855.07,16507.08,128817.35,151107.44,4313.27,22492.56,2.52,0.99,0.356,8371.4,100821.48,2.8,110.23,80.98,Efficient
2969,Q3,HR,Salaries,50896.34,172720.38,14810.88,213159.92,67321.4,1349.57,-18888.91,-1.12,0.86,0.069,10884.24,153648.97,5.56,113.95,76.74,Inefficient
2970,Q1,Marketing,Maintenance,150246.55,56915.88,12760.64,83938.97,70873.43,10211.29,115.72,-1.43,0.99,0.175,15400.71,123039.24,4.0,123.03,95.44,Efficient
2971,Q4,R&D,Infrastructure,190967.24,130163.65,5050.35,232652.3,77207.68,9158.24,9353.41,4.01,0.85,0.389,13666.28,106415.98,5.1,115.96,95.16,Inefficient
2972,Q2,Operations,Salaries,81080.23,223056.21,5814.47,293070.64,198666.23,5104.68,-206.92,-2.25,1.24,0.228,11432.17,128752.95,4.63,107.46,95.06,Moderate
2973,Q3,R&D,Training,179958.15,199300.54,16944.75,267983.38,127826.24,-17732.58,20588.8,3.3,1.03,0.331,8345.12,193002.07,4.25,128.26,95.55,Efficient
2974,Q3,R&D,Maintenance,66822.02,104560.31,16656.32,192921.4,97388.37,16120.39,-16685.22,5.59,0.87,0.091,14435.33,162144.42,4.4,129.92,91.4,Efficient
2975,Q1,Finance,Operations,86265.17,225337.07,13445.8,251410.25,276754.5,-19279.23,-23791.84,-2.03,0.93,0.323,9073.13,110863.29,2.74,127.66,95.1,Moderate
2976,Q3,R&D,Maintenance,145159.36,109281.07,10460.28,287096.73,92296.7,12130.71,-5844.09,6.19,1.16,0.378,9302.33,85392.36,4.17,107.1,94.39,Inefficient
2977,Q4,Logistics,Maintenance,180713.03,59140.52,3442.56,119684.04,216645.89,-826.15,2774.44,0.4,1.19,0.372,14709.47,236994.96,5.77,103.48,77.45,Moderate
2978,Q1,Sales,Technology,79173.83,238840.91,8562.01,252449.46,266186.04,12719.74,-12274.65,9.89,0.82,0.226,12259.63,133403.13,6.48,112.26,93.65,Inefficient
2979,Q1,Marketing,Maintenance,87044.67,214654.39,10150.87,132064.8,101861.68,-1397.21,-16578.32,9.69,0.83,0.412,7415.84,101689.47,5.13,122.47,85.71,Efficient
2980,Q1,Operations,Training,90889.27,135856.89,11258.88,271697.91,113314.18,5877.51,15241.89,6.98,1.26,0.28,13932.45,104845.1,6.14,104.45,84.55,Moderate
2981,Q1,Finance,Operations,97740.16,174943.42,18798.52,92621.54,194108.05,-5469.38,-15571.24,0.14,0.97,0.377,8354.68,123082.41,4.54,109.23,73.45,Inefficient
2982,Q4,R&D,Training,95310.77,175889.48,4848.06,110990.24,179400.95,9747.15,-2865.89,9.06,0.9,0.135,14886.39,119238.06,3.08,100.3,93.84,Efficient
2983,Q1,Sales,Infrastructure,129029.82,82924.03,11820.74,235741.79,182231.17,-9832.95,22724.06,9.98,0.86,0.134,11223.32,127523.53,5.62,119.56,78.89,Efficient
2984,Q3,Marketing,Salaries,180757.93,84009.48,9254.68,110198.83,189802.57,8774.24,5635.24,1.93,1.04,0.352,12734.81,118336.7,5.51,120.81,75.89,Moderate
2985,Q4,HR,Maintenance,137606.36,136568.24,19831.67,106352.49,278728.16,-12264.69,-113.83,4.22,1.19,0.309,12812.7,153209.94,2.04,112.35,93.2,Efficient
2986,Q2,HR,Technology,205194.78,222756.76,17651.69,197757.38,77113.56,8886.71,-6987.49,-4.91,1.06,0.321,6908.54,210152.62,4.4,120.81,70.74,Inefficient
2987,Q2,HR,Operations,193853.7,46948.79,10459.36,262047.06,236100.92,-8253.15,1019.27,-4.35,0.81,0.145,13456.18,84620.42,6.68,117.55,75.57,Inefficient
2988,Q3,Logistics,Technology,75305.38,197588.6,19994.83,131747.51,117313.95,-8854.73,11715.35,2.51,1.04,0.21,16272.66,112378.66,6.92,127.53,83.76,Moderate
2989,Q3,Operations,Technology,59768.32,56217.72,11739.08,263461.78,149077.48,12459.76,16126.36,4.14,0.96,0.153,16585.63,201037.62,4.28,115.53,94.9,Moderate
2990,Q4,HR,Technology,225588.31,138253.31,5841.0,255829.28,85090.5,12547.71,7492.39,-0.31,1.14,0.077,13951.18,105309.65,5.61,107.49,82.13,Efficient
2991,Q2,Logistics,Maintenance,65966.21,169385.2,12449.87,203194.24,165266.02,7656.09,14515.85,-3.51,1.06,0.132,17596.69,206026.01,2.09,120.54,74.83,Efficient
2992,Q2,IT,Operations,79667.84,178918.06,6845.5,218709.43,245949.33,16956.35,-20579.11,6.73,1.28,0.448,12777.59,167517.63,3.34,96.99,83.7,Inefficient
2993,Q2,Logistics,Operations,54426.66,56403.46,13817.32,79301.47,87216.58,-13752.25,-24281.28,1.28,1.1,0.144,8313.35,229874.53,5.61,111.67,87.61,Inefficient
2994,Q2,Finance,Technology,175667.27,126627.71,18936.48,154441.18,127010.81,-9227.15,11720.55,4.73,1.12,0.114,13582.25,81727.2,5.26,128.81,94.44,Efficient
2995,Q2,Logistics,Salaries,166474.11,158848.27,16365.38,130580.83,148938.88,-8239.44,-11914.8,4.75,1.06,0.329,16819.29,213340.61,5.3,119.68,92.59,Moderate
2996,Q1,Operations,Maintenance,247380.73,57878.88,7643.78,104500.89,88377.32,-7788.55,18883.91,3.2,0.96,0.291,9665.08,177275.85,5.48,129.95,91.78,Efficient
2997,Q3,Sales,Maintenance,227386.48,71343.44,8046.6,159621.65,236521.28,-6878.72,1792.53,-2.32,1.12,0.348,8443.04,159709.36,4.15,108.75,83.78,Moderate
2998,Q1,R&D,Training,132168.64,174411.55,4177.9,151627.97,242063.08,7880.37,-1073.95,4.24,0.97,0.311,17564.56,104772.34,6.69,108.75,95.44,Efficient
2999,Q2,Logistics,Maintenance,124317.17,146719.45,7859.75,237645.09,253076.37,-9169.67,13640.94,-0.17,1.16,0.139,14965.14,119790.75,3.83,97.08,94.6,Inefficient
3000,Q4,HR,Technology,109370.41,76556.59,4574.62,207562.16,196376.65,-8563.11,12054.8,7.29,0.92,0.25,5647.12,213625.09,6.51,107.62,91.32,Inefficient
3001,Q4,Finance,Infrastructure,80481.38,149371.67,11490.63,280013.02,179128.73,2816.58,10213.83,-2.1,0.98,0.121,12295.38,105331.51,2.3,99.94,92.22,Efficient
3002,Q2,Marketing,Technology,77616.73,222975.01,15041.9,103443.74,124074.3,-12265.65,9495.05,-0.63,1.09,0.151,8047.6,169648.99,6.25,108.84,95.36,Moderate
3003,Q2,HR,Operations,76456.74,48039.58,15770.08,83742.18,212410.54,-5404.5,769.8,1.6,1.11,0.445,8728.61,115297.05,3.52,95.07,79.6,Moderate
3004,Q4,Finance,Maintenance,72822.95,170313.59,4012.0,192959.79,165026.78,-17682.38,21323.78,6.1,1.13,0.341,6138.63,163176.21,5.3,110.34,96.72,Inefficient
3005,Q1,IT,Maintenance,98102.41,59361.83,8779.25,70236.24,283424.69,18101.88,19532.07,5.81,1.15,0.363,8002.94,123305.86,2.27,127.87,73.69,Inefficient
3006,Q1,R&D,Training,111333.73,46257.64,7898.92,251175.36,282840.39,-7307.69,-8529.75,0.06,0.96,0.062,11567.95,139688.97,2.4,121.68,94.6,Inefficient
3007,Q2,Marketing,Infrastructure,242315.79,74377.63,4773.11,186373.76,268671.15,14001.69,15234.73,2.66,1.25,0.203,6021.32,216415.51,2.28,103.44,76.36,Inefficient
3008,Q1,IT,Maintenance,165694.65,127466.79,9162.01,182255.08,146020.06,1197.82,19555.43,-1.49,0.81,0.272,16566.02,86309.95,4.42,104.45,85.58,Efficient
3009,Q4,Sales,Training,247519.15,201457.08,8088.44,153374.08,147793.8,-10871.51,5912.75,6.56,0.89,0.11,15080.24,237130.67,4.08,105.82,86.09,Efficient
3010,Q1,Finance,Training,124493.39,99948.17,13786.49,156243.98,256851.46,-12262.9,2778.96,-2.05,0.84,0.389,9957.96,134294.92,3.6,98.24,96.22,Inefficient
3011,Q2,IT,Infrastructure,141525.33,167006.28,18016.15,169160.75,229055.36,7798.43,8594.34,7.29,1.14,0.106,6692.96,181327.13,4.23,129.72,77.63,Moderate
3012,Q4,R&D,Technology,114915.73,125175.54,10732.31,73687.44,223481.22,18594.75,-16846.97,9.05,0.94,0.305,17921.65,117698.25,3.57,118.37,81.8,Moderate
3013,Q1,R&D,Technology,86577.53,90694.7,15693.31,89215.53,127912.48,-12677.21,-20632.82,9.87,0.9,0.271,12322.99,140984.97,6.36,120.85,74.04,Efficient
3014,Q3,Sales,Technology,78632.94,145278.19,5482.18,186161.04,252503.44,-15383.15,16007.51,7.85,1.04,0.39,10498.68,158143.11,4.81,119.32,85.25,Inefficient
3015,Q4,R&D,Salaries,239015.84,200505.58,18214.43,104528.12,195369.63,-4516.03,3666.31,-1.67,1.11,0.175,7582.31,197086.93,3.55,111.28,80.95,Inefficient
3016,Q4,Finance,Technology,247362.14,207336.01,5594.11,249115.4,165544.75,-4247.58,-18874.93,1.25,1.11,0.164,7641.82,228425.33,4.27,123.57,82.45,Inefficient
3017,Q3,Finance,Infrastructure,58981.9,210071.31,6265.72,133131.59,259719.98,12250.12,-4184.1,-3.67,1.08,0.389,15350.72,227242.0,6.34,103.32,71.96,Moderate
3018,Q3,R&D,Salaries,80069.17,111018.77,4809.88,92516.92,153697.2,-1244.43,-10088.28,-2.53,1.3,0.139,11758.46,137291.53,4.05,108.59,93.34,Moderate
3019,Q4,IT,Technology,134704.82,199723.93,8264.55,124098.28,212133.31,-17501.55,18773.9,-4.25,1.23,0.348,17792.03,95081.05,4.14,106.41,79.89,Inefficient
3020,Q3,Finance,Salaries,87266.7,86374.8,12390.98,152132.59,169828.67,16826.71,361.01,4.62,0.92,0.126,17390.27,237253.17,3.69,128.34,87.82,Inefficient
3021,Q2,HR,Infrastructure,122776.08,188992.89,19795.9,78122.82,198366.01,-5072.48,3875.63,3.0,1.18,0.4,7688.76,85218.37,3.3,96.37,87.71,Moderate
3022,Q2,R&D,Technology,75819.27,229934.96,16487.26,102585.37,74122.96,6741.27,-13235.48,8.76,1.08,0.386,17991.88,229780.99,4.36,97.64,87.82,Inefficient
3023,Q2,Finance,Operations,141302.35,47680.05,9467.41,144484.75,168750.91,6699.53,14953.18,1.95,0.84,0.365,17825.73,84389.84,5.68,128.46,76.55,Efficient
3024,Q4,Operations,Maintenance,104338.92,130870.97,12789.38,141410.51,190210.54,-17746.32,21505.06,4.63,0.82,0.247,15390.63,246025.51,3.84,119.07,72.93,Efficient
3025,Q3,Sales,Infrastructure,120381.01,171315.34,13596.24,254088.94,175861.85,-19855.81,14624.72,1.02,1.2,0.064,10081.83,81895.04,3.13,117.26,71.97,Inefficient
3026,Q3,R&D,Training,68862.53,181846.28,16986.36,263948.76,255667.33,-16478.52,-357.04,7.44,1.07,0.103,7913.88,82889.87,5.3,123.68,85.94,Moderate
3027,Q1,Finance,Training,135625.61,79337.11,15519.68,114486.28,135002.89,18261.25,16754.45,8.9,1.09,0.233,6341.06,166480.92,6.04,127.09,72.65,Efficient
3028,Q1,Operations,Infrastructure,246651.52,234575.74,12677.95,98506.17,263917.22,11759.72,-15602.06,1.48,0.97,0.067,5675.66,193350.87,2.11,126.37,81.15,Moderate
3029,Q3,Finance,Training,115766.61,164976.75,14376.11,215857.37,155778.94,-14719.51,-19329.32,-3.76,1.27,0.075,15670.43,139972.81,5.16,126.14,94.53,Moderate
3030,Q3,Finance,Infrastructure,225285.85,77046.42,15680.6,255063.42,221268.51,4594.79,-3089.04,-2.55,1.16,0.1,17292.3,183002.46,6.5,124.36,72.16,Inefficient
3031,Q3,IT,Operations,218639.83,49001.89,5263.45,291656.31,84512.61,4478.95,-15923.28,5.81,1.26,0.154,15043.25,223795.7,2.44,99.21,88.22,Moderate
3032,Q4,HR,Infrastructure,240411.68,197736.52,6407.74,71563.15,110034.67,-19977.64,-12041.97,-0.12,0.85,0.35,14867.5,215249.33,6.5,117.24,82.0,Moderate
3033,Q3,R&D,Technology,208021.9,60542.42,14705.93,165145.97,236262.35,-2837.43,4255.84,6.78,1.09,0.069,10397.33,230293.4,2.59,112.19,94.07,Efficient
3034,Q1,Sales,Technology,181919.37,72504.93,17457.23,238817.2,67773.95,8471.02,-4804.84,6.25,1.12,0.443,13335.35,107057.62,6.98,122.32,90.8,Moderate
3035,Q4,R&D,Salaries,221316.89,157091.86,9957.46,260568.64,282918.74,-12528.29,18293.91,5.41,0.86,0.16,13725.8,118188.21,4.56,128.43,73.32,Inefficient
3036,Q3,HR,Training,65128.94,162683.57,19658.14,84325.77,107891.5,14036.15,-13719.38,7.21,0.97,0.178,8344.63,179911.26,5.65,107.76,78.19,Moderate
3037,Q1,Marketing,Maintenance,142566.13,178942.99,6673.22,226541.34,267793.4,6412.2,24839.53,6.35,0.91,0.149,14602.83,203023.8,2.31,121.42,87.84,Inefficient
3038,Q4,IT,Training,247851.25,121735.23,10083.89,136455.91,181087.63,-19723.03,-7030.33,4.49,1.29,0.291,6899.52,98251.69,2.51,102.42,74.81,Efficient
3039,Q3,IT,Infrastructure,203920.03,195910.24,9434.89,87157.3,192029.46,14196.57,770.14,-4.94,1.07,0.058,8814.93,109857.57,6.82,109.75,92.45,Moderate
3040,Q3,HR,Maintenance,242415.08,234999.93,18815.03,182493.59,83929.65,-19224.0,-18383.39,2.74,0.96,0.087,12666.21,236898.26,6.94,120.31,76.82,Moderate
3041,Q3,Logistics,Maintenance,205926.87,97863.51,7851.43,106375.27,147174.22,15517.15,3964.95,3.93,1.13,0.09,12014.47,84392.51,3.39,98.05,93.25,Moderate
3042,Q4,IT,Training,224976.39,182090.58,11003.44,239511.73,100149.24,-6651.25,23064.24,9.41,1.13,0.316,14159.56,148304.83,3.71,125.17,77.49,Efficient
3043,Q1,R&D,Maintenance,191305.93,226051.39,6182.98,240490.21,183334.59,7946.01,12469.89,4.76,0.97,0.182,12577.88,115845.49,2.05,127.1,76.09,Moderate
3044,Q1,HR,Maintenance,202100.4,178825.92,11861.53,263675.59,188914.73,11497.24,-12797.27,3.63,1.3,0.225,5644.06,211634.8,6.78,125.52,96.37,Efficient
3045,Q2,IT,Technology,154635.6,177816.35,17575.87,156840.8,224675.06,-8749.25,-2869.41,3.12,1.2,0.43,17710.14,226809.56,6.59,95.03,87.82,Moderate
3046,Q3,Finance,Operations,234847.54,88635.65,8168.67,73061.25,262612.59,-5742.53,-3728.33,-3.45,1.0,0.13,14925.36,121988.35,2.58,123.12,85.11,Efficient
3047,Q2,HR,Infrastructure,215007.78,149350.39,16783.47,129739.27,170340.46,381.67,-20102.61,1.41,1.13,0.078,16445.61,180280.11,3.83,126.39,71.36,Inefficient
3048,Q2,HR,Training,218776.99,154691.95,18492.3,177596.69,117506.08,3307.66,19292.51,-2.98,1.16,0.227,15451.07,223345.58,6.83,129.43,77.89,Efficient
3049,Q1,R&D,Technology,184601.82,181525.26,4240.28,229622.59,140053.62,-8318.32,-5927.2,-4.21,0.89,0.116,7761.12,181745.96,2.63,96.17,73.46,Efficient
3050,Q4,Operations,Salaries,110915.99,239380.18,15859.22,157869.33,255595.21,19695.81,-287.02,-0.06,1.24,0.108,17125.21,182119.57,6.37,114.73,74.47,Inefficient
3051,Q4,IT,Maintenance,57125.96,51560.55,7340.84,193291.13,97819.28,9480.19,-10437.61,4.68,1.21,0.214,17793.09,150186.86,3.01,125.87,77.35,Inefficient
3052,Q1,IT,Maintenance,237131.03,57720.37,5980.57,190580.63,206132.62,-9033.92,-17380.22,8.0,1.18,0.318,6022.74,191013.9,2.34,120.59,73.8,Inefficient
3053,Q4,HR,Training,167224.07,60200.26,13219.08,107945.94,67944.32,5617.29,20105.53,7.16,0.91,0.147,7059.66,243256.85,2.71,124.9,95.19,Efficient
3054,Q2,Finance,Operations,109628.59,189880.93,14995.24,213301.39,120275.6,-2585.15,-23130.13,-0.58,0.87,0.4,17873.82,130936.74,5.55,119.44,72.38,Efficient
3055,Q3,Finance,Operations,79827.02,71588.99,9710.94,171027.9,198066.91,14413.16,-5006.02,-4.31,0.89,0.195,8815.04,114101.67,2.69,95.85,94.06,Inefficient
3056,Q1,Sales,Training,215904.63,166378.12,3665.95,255821.3,167692.71,-6842.0,11534.77,1.04,0.85,0.424,15657.43,242883.51,2.02,125.74,83.42,Moderate
3057,Q3,Finance,Training,217304.04,108310.43,18447.98,228840.58,176048.64,-12485.84,-9557.1,-0.28,1.27,0.247,5963.86,90229.84,5.88,116.62,74.38,Efficient
3058,Q4,IT,Technology,212901.59,134177.39,15422.7,95637.91,213626.46,-18154.55,-2698.57,0.57,1.23,0.341,14521.73,222784.62,5.28,103.66,84.76,Efficient
3059,Q3,Logistics,Training,179016.54,87054.32,7618.34,182414.43,117781.86,19372.37,3223.86,3.39,0.85,0.39,14118.13,234665.3,6.39,118.79,94.11,Efficient
3060,Q4,Operations,Salaries,123203.08,213890.78,11446.69,231573.7,128181.11,-5631.13,24754.08,-4.54,1.14,0.262,17189.38,117302.89,4.89,113.0,94.92,Moderate
3061,Q4,HR,Technology,110814.06,159299.31,3472.48,90012.7,219003.1,-11179.26,12915.07,0.56,0.92,0.39,14473.32,152370.57,2.23,120.11,79.96,Moderate
3062,Q2,Marketing,Maintenance,51710.95,229189.84,8767.81,252274.32,186115.57,-329.26,23355.77,3.38,0.81,0.201,5538.2,100914.84,2.11,111.55,88.76,Efficient
3063,Q4,Operations,Maintenance,216721.51,157046.27,11883.1,121061.04,68282.04,-8334.43,9657.27,1.46,0.95,0.195,10855.89,142384.37,5.93,98.59,71.84,Moderate
3064,Q2,R&D,Maintenance,67486.54,69162.07,11792.8,185709.5,215823.75,-10684.0,-11547.36,5.01,1.02,0.368,9522.58,157744.84,6.45,126.92,83.98,Moderate
3065,Q2,R&D,Maintenance,176151.0,78319.73,6539.14,286329.1,204520.71,4655.38,-10625.56,-2.21,0.81,0.147,12419.44,166626.62,6.0,118.9,76.36,Efficient
